 frequency              v(net6)                v(net6)               
 2.691534803926950e+00  2.848757546367723e+02 -8.317537961623896e-02 
 2.703958364108878e+00  2.848757544124806e+02 -8.355929965920549e-02 
 2.716439268839117e+00  2.848757541861136e+02 -8.394499179566048e-02 
 2.728977782808076e+00  2.848757539576521e+02 -8.433246420520317e-02 
 2.741574171927918e+00  2.848757537270765e+02 -8.472172510518770e-02 
 2.754228703338202e+00  2.848757534943676e+02 -8.511278275089808e-02 
 2.766941645411548e+00  2.848757532595054e+02 -8.550564543572234e-02 
 2.779713267759325e+00  2.848757530224702e+02 -8.590032149132916e-02 
 2.792543841237375e+00  2.848757527832415e+02 -8.629681928784401e-02 
 2.805433637951751e+00  2.848757525417993e+02 -8.669514723402713e-02 
 2.818382931264491e+00  2.848757522981231e+02 -8.709531377745158e-02 
 2.831391995799417e+00  2.848757520521923e+02 -8.749732740468241e-02 
 2.844461107447954e+00  2.848757518039857e+02 -8.790119664145669e-02 
 2.857590543374986e+00  2.848757515534827e+02 -8.830693005286443e-02 
 2.870780582024730e+00  2.848757513006617e+02 -8.871453624352982e-02 
 2.884031503126645e+00  2.848757510455014e+02 -8.912402385779428e-02 
 2.897343587701362e+00  2.848757507879802e+02 -8.953540157989931e-02 
 2.910717118066645e+00  2.848757505280760e+02 -8.994867813417085e-02 
 2.924152377843376e+00  2.848757502657670e+02 -9.036386228520447e-02 
 2.937649651961571e+00  2.848757500010311e+02 -9.078096283805075e-02 
 2.951209226666426e+00  2.848757497338454e+02 -9.119998863840245e-02 
 2.964831389524384e+00  2.848757494641875e+02 -9.162094857278215e-02 
 2.978516429429231e+00  2.848757491920346e+02 -9.204385156873021e-02 
 2.992264636608231e+00  2.848757489173634e+02 -9.246870659499472e-02 
 3.006076302628273e+00  2.848757486401507e+02 -9.289552266172114e-02 
 3.019951720402059e+00  2.848757483603730e+02 -9.332430882064378e-02 
 3.033891184194314e+00  2.848757480780066e+02 -9.375507416527769e-02 
 3.047894989628027e+00  2.848757477930275e+02 -9.418782783111110e-02 
 3.061963433690721e+00  2.848757475054114e+02 -9.462257899579986e-02 
 3.076096814740752e+00  2.848757472151341e+02 -9.505933687936163e-02 
 3.090295432513635e+00  2.848757469221709e+02 -9.549811074437137e-02 
 3.104559588128401e+00  2.848757466264969e+02 -9.593890989615789e-02 
 3.118889584093982e+00  2.848757463280871e+02 -9.638174368300120e-02 
 3.133285724315631e+00  2.848757460269162e+02 -9.682662149633087e-02 
 3.147748314101362e+00  2.848757457229586e+02 -9.727355277092500e-02 
 3.162277660168426e+00  2.848757454161885e+02 -9.772254698511033e-02 
 3.176874070649817e+00  2.848757451065798e+02 -9.817361366096321e-02 
 3.191537855100809e+00  2.848757447941026e+02 -9.862676236451012e-02 
 3.206269324505513e+00  2.848757444787378e+02 -9.908200270593710e-02 
 3.221068791283483e+00  2.848757441604550e+02 -9.953934433978327e-02 
 3.235936569296331e+00  2.848757438392273e+02 -9.999879696515261e-02 
 3.250872973854392e+00  2.848757435150271e+02 -1.004603703259178e-01 
 3.265878321723407e+00  2.848757431878273e+02 -1.009240742109267e-01 
 3.280952931131240e+00  2.848757428576000e+02 -1.013899184542106e-01 
 3.296097121774628e+00  2.848757425243171e+02 -1.018579129351919e-01 
 3.311311214825961e+00  2.848757421879503e+02 -1.023280675788941e-01 
 3.326595532940096e+00  2.848757418484712e+02 -1.028003923561522e-01 
 3.341950400261194e+00  2.848757415058510e+02 -1.032748972838244e-01 
 3.357376142429599e+00  2.848757411600604e+02 -1.037515924250041e-01 
 3.372873086588741e+00  2.848757408110703e+02 -1.042304878892335e-01 
 3.388441561392078e+00  2.848757404588512e+02 -1.047115938327179e-01 
 3.404081897010062e+00  2.848757401033730e+02 -1.051949204585415e-01 
 3.419794425137142e+00  2.848757397446054e+02 -1.056804780168830e-01 
 3.435579478998800e+00  2.848757393825182e+02 -1.061682768052338e-01 
 3.451437393358617e+00  2.848757390170807e+02 -1.066583271686160e-01 
 3.467368504525372e+00  2.848757386482620e+02 -1.071506394998015e-01 
 3.483373150360173e+00  2.848757382760306e+02 -1.076452242395329e-01 
 3.499451670283629e+00  2.848757379003547e+02 -1.081420918767447e-01 
 3.515604405283038e+00  2.848757375212031e+02 -1.086412529487858e-01 
 3.531831697919626e+00  2.848757371385431e+02 -1.091427180416427e-01 
 3.548133892335812e+00  2.848757367523424e+02 -1.096464977901644e-01 
 3.564511334262500e+00  2.848757363625683e+02 -1.101526028782878e-01 
 3.580964371026418e+00  2.848757359691875e+02 -1.106610440392639e-01 
 3.597493351557482e+00  2.848757355721669e+02 -1.111718320558862e-01 
 3.614098626396192e+00  2.848757351714726e+02 -1.116849777607185e-01 
 3.630780547701073e+00  2.848757347670709e+02 -1.122004920363251e-01 
 3.647539469256138e+00  2.848757343589273e+02 -1.127183858155019e-01 
 3.664375746478393e+00  2.848757339470071e+02 -1.132386700815073e-01 
 3.681289736425376e+00  2.848757335312754e+02 -1.137613558682961e-01 
 3.698281797802724e+00  2.848757331116972e+02 -1.142864542607530e-01 
 3.715352290971788e+00  2.848757326882366e+02 -1.148139763949275e-01 
 3.732501577957269e+00  2.848757322608577e+02 -1.153439334582709e-01 
 3.749730022454899e+00  2.848757318295244e+02 -1.158763366898723e-01 
 3.767037989839153e+00  2.848757313942000e+02 -1.164111973806981e-01 
 3.784425847170998e+00  2.848757309548475e+02 -1.169485268738307e-01 
 3.801893963205677e+00  2.848757305114298e+02 -1.174883365647094e-01 
